Atlético / GO vs. Atlético / MG
Atlético / GO vs. Athletico Paranaense / PR
Atlético / GO vs. Sport / PE
Atlético / GO vs. Vitória / BA
Atlético / GO vs. Chapecoense / SC
Chapecoense / SC vs. Fluminense / RJ
Chapecoense / SC vs. Flamengo / RJ
Chapecoense / SC vs. Palmeiras / SP
Chapecoense / SC vs. Corinthians / SP
Chapecoense / SC vs. Cruzeiro / MG
Chapecoense / SC vs. Coritiba / PR
Chapecoense / SC vs. Grêmio / RS
Chapecoense / SC vs. Bahia / BA
Chapecoense / SC vs. Ponte Preta / SP
Chapecoense / SC vs. Avaí / SC
Chapecoense / SC vs. Botafogo / RJ
Chapecoense / SC vs. Vasco da Gama / RJ
Chapecoense / SC vs. Santos / SP
Chapecoense / SC vs. São Paulo / SP
Chapecoense / SC vs. Atlético / MG
Chapecoense / SC vs. Athletico Paranaense / PR
Chapecoense / SC vs. Sport / PE
Chapecoense / SC vs. Vitória / BA
Chapecoense / SC vs. Atlético / GO
